objectid,street_num,street_name,longitude,latitude,meter_type,point
208363,418,MASON ST,-122.4099030026,37.7876318981,SS,"(37.78763189806664, -122.40990300330022)"
208371,1041,HARRISON ST,-122.40515720260001,37.7762870983,SS,"(37.77628709816336, -122.40515720352447)"
208394,1310,POWELL ST,-122.41005690000001,37.7968539977,SS,"(37.796853997966785, -122.41005690006835)"
208409,827,BRYANT ST,-122.4032466986,37.775340798200006,SS,"(37.77534079802119, -122.40324669882975)"
208446,324,OFARRELL ST,-122.4105204974,37.7861619023,SS,"(37.78616190162206, -122.41052049676739)"
208460,438,OFARRELL ST,-122.4127093979,37.7858865009,MS,"(37.785886501434135, -122.41270939831307)"
208469,212,06TH ST,-122.40684079719999,37.779362798600005,SS,"(37.77936279922429, -122.40684079671566)"
208550,1301,GRANT AVE,-122.4072885976,37.7989150015,SS,"(37.79891500101752, -122.40728859790987)"
208560,405,GEARY ST,-122.4101810974,37.7870474,SS,"(37.78704740001708, -122.41018109733065)"
208584,634,VALLEJO ST,-122.4085376018,37.7986570009,SS,"(37.798657001336736, -122.40853760253238)"
208586,333,GEARY ST,-122.4093355981,37.7871606004,SS,"(37.78716060014808, -122.40933559776984)"
208600,743,VALLEJO ST,-122.40990819940001,37.7983850026,SS,"(37.79838500288747, -122.40990819950835)"
208624,708,BROADWAY,-122.4090200027,37.797657101300004,SS,"(37.79765710115008, -122.40902000354701)"
208659,320,MASON ST,-122.40973439790001,37.7867931993,MS,"(37.786793199387134, -122.40973439814032)"
208752,1307,GRANT AVE,-122.4073198007,37.7990699996,SS,"(37.799069999834174, -122.40731980117465)"
208765,806,BRANNAN ST,-122.4035037995,37.7729374998,SS,"(37.77293750028595, -122.40350379993393)"
208773,421,MASON ST,-122.4100519159,37.7877037056,SS,"(37.78770370616797, -122.4100519160639)"
208793,341,ELLIS ST,-122.4124848269,37.784843476599995,SS,"(37.78484347708324, -122.41248482751243)"
208824,96,MINT ST,-122.4073044003,37.782260500700005,MS,"(37.782260500923925, -122.40730439963558)"
208835,959,FOLSOM ST,-122.4047882983,37.7790369996,SS,"(37.77903700033056, -122.40478829744414)"
208851,210,MASON ST,-122.4094962624,37.7856173132,SS,"(37.785617312601076, -122.40949626170075)"
208855,803,BROADWAY,-122.41044789899999,37.7972297975,SS,"(37.79722979718185, -122.41044789892061)"
208915,502,GREEN ST,-122.4075822995,37.799734097800005,SS,"(37.79973409767103, -122.40758230009034)"
208926,1223,POWELL ST,-122.41010539770001,37.7962123015,SS,"(37.7962123006465, -122.41010539853218)"
208955,420,MASON ST,-122.4099129994,37.7876803008,SS,"(37.78768030080922, -122.40991299920402)"
208958,344,MASON ST,-122.40978010159999,37.7870162026,SS,"(37.78701620336836, -122.40978010255374)"
209030,1139,MISSION ST,-122.4117824991,37.778435698600006,SS,"(37.77843569905014, -122.41178249913418)"
209158,1070,MISSION ST,-122.4103736018,37.779754999000005,SS,"(37.77975499878967, -122.41037360221586)"
209162,1167,HOWARD ST,-122.4108431001,37.776711502000005,SS,"(37.77671150169464, -122.4108430996215)"
209165,211,GOLDEN GATE AVE,-122.4142893978,37.7817410015,SS,"(37.781741000720466, -122.41428939855577)"
209210,110,JONES ST,-122.4122174026,37.7824331009,SS,"(37.78243310097094, -122.4122174026377)"
209270,277,08TH ST,-122.4101965526,37.775208857600006,-,"(37.77520885823478, -122.41019655311747)"
209292,235,EDDY ST,-122.4121084993,37.783937898400005,SS,"(37.78393789835813, -122.41210849852422)"
209331,110,08TH ST,-122.412902299,37.7771267024,SS,"(37.77712670206025, -122.41290229873664)"
209426,125,LEAVENWORTH ST,-122.4141076,37.7826617983,SS,"(37.78266179787548, -122.41410760012892)"
209443,1049,MISSION ST,-122.4097687022,37.7800287017,SS,"(37.780028701833785, -122.40976870184612)"
209470,70,LEAVENWORTH ST,-122.41370910190001,37.781500698,SS,"(37.781500697753444, -122.41370910170615)"
209489,1225,HOWARD ST,-122.412211999,37.775629001599995,SS,"(37.775629002229635, -122.41221199955318)"
209512,1101,MISSION ST,-122.41101110139999,37.779044599200006,-,"(37.779044598742935, -122.4110111014728)"
209555,60,LEAVENWORTH ST,-122.41366349879999,37.7812774991,SS,"(37.78127749870796, -122.41366349907521)"
209558,213,LEAVENWORTH ST,-122.4142181014,37.7832420998,SS,"(37.7832420996948, -122.41421810156581)"
209580,323,EDDY ST,-122.41342779969999,37.7837706012,SS,"(37.78377060131351, -122.41342779995416)"
209601,1056,MISSION ST,-122.4100842026,37.7799831991,SS,"(37.77998319908972, -122.41008420353677)"
209628,403,TURK ST,-122.41590260129999,37.7824953002,SS,"(37.78249529994683, -122.41590260125976)"
209633,316,LEAVENWORTH ST,-122.414273299,37.784291,SS,"(37.784290999891, -122.41427329930663)"
209641,1213,HOWARD ST,-122.4119275005,37.7758538992,SS,"(37.77585389867453, -122.41192749946958)"
209707,310,LEAVENWORTH ST,-122.41423710040002,37.7841098,SS,"(37.784109800298495, -122.4142370997567)"
209712,124,MCALLISTER ST,-122.4145777018,37.780876899999996,SS,"(37.7808768999804, -122.41457770178732)"
209763,4,GOLDEN GATE AVE,-122.4108293371,37.7823181237,SS,"(37.78231812442336, -122.41082933740957)"
209787,27,JONES ST,-122.41224997639999,37.7818949403,-,"(37.78189494032077, -122.41224997555564)"
209825,5,JONES ST,-122.4121397399,37.7813674936,SS,"(37.78136749393931, -122.41213974038756)"
209881,147,08TH ST,-122.41199300219999,37.776646799299996,SS,"(37.77664679933668, -122.41199300179677)"
209903,215,GOLDEN GATE AVE,-122.41442069760001,37.7817242992,SS,"(37.781724298863125, -122.4144206977176)"
209906,226,07TH ST,-122.40882430200001,37.777410698000004,SS,"(37.777410697946195, -122.40882430241976)"
209923,414,ELLIS ST,-122.4134523368,37.7848431082,SS,"(37.78484310814011, -122.41345233699232)"
209954,137,08TH ST,-122.4121506994,37.7767721982,-,"(37.77677219759557, -122.41215069937064)"
209957,8,GOLDEN GATE AVE,-122.4109116976,37.7823075008,SS,"(37.78230750066542, -122.4109116977463)"
209969,357,09TH ST,-122.4102587027,37.77280039980001,SS,"(37.772800400040964, -122.41025870347333)"
209979,76,LEAVENWORTH ST,-122.41374350129999,37.7816686992,SS,"(37.78166869892034, -122.41374350136766)"
210009,113,GOLDEN GATE AVE,-122.4126611242,37.7819516605,SS,"(37.78195166040852, -122.41266112355761)"
210026,167,FULTON ST,-122.41636660110001,37.77949009730001,MS,"(37.77949009742808, -122.41636660050251)"
210050,11,LARKIN ST,-122.4165615027,37.7781484005,MS,"(37.778148399845406, -122.41656150327128)"
210060,622,PINE ST,-122.4065482018,37.7914557,SS,"(37.791455699567734, -122.40654820221138)"
210073,421,GOLDEN GATE AVE,-122.417748302,37.7813057014,SS,"(37.78130570094137, -122.41774830222704)"
210075,1828,VAN NESS AVE,-122.42269299899999,37.7929741991,SS,"(37.79297419885318, -122.42269299863247)"
210096,234,GOLDEN GATE AVE,-122.41494419770001,37.7817938019,SS,"(37.78179380240357, -122.41494419816293)"
210102,1706,CLAY ST,-122.4212754012,37.7924089012,SS,"(37.7924089008343, -122.42127540051624)"
210158,1751,WASHINGTON ST,-122.42247660059999,37.7930516981,SS,"(37.793051698195875, -122.42247660152526)"
210183,325,MCALLISTER ST,-122.4176670981,37.780284198800004,MS,"(37.78028419910329, -122.41766709850194)"
210184,1630,CLAY ST,-122.4201759023,37.7925485996,SS,"(37.792548600016666, -122.4201759018465)"
210258,417,TURK ST,-122.4163344984,37.7824403987,SS,"(37.78244039911639, -122.41633449806255)"
210267,174,FULTON ST,-122.4165164025,37.7797553007,MS,"(37.77975530073669, -122.41651640352487)"
210287,148,10TH ST,-122.4148624015,37.774321201199996,SS,"(37.77432120114155, -122.41486240250273)"
210351,1710,WASHINGTON ST,-122.4216017981,37.7932701976,SS,"(37.793270198293335, -122.42160179848396)"
210426,1634,POLK ST,-122.42095340200001,37.7922793002,SS,"(37.792279299695494, -122.42095340232225)"
210493,1309,HOWARD ST,-122.4133947023,37.774698398000005,SS,"(37.77469839800649, -122.4133947022746)"
210530,1806,VAN NESS AVE,-122.4225872976,37.7924417973,-,"(37.792441797309536, -122.4225872977307)"
210537,204,09TH ST,-122.4130767991,37.7748037026,SS,"(37.77480370276809, -122.41307679921918)"
210563,313,GOLDEN GATE AVE,-122.41610269969999,37.7815066994,SS,"(37.78150669925847, -122.4161027000162)"
210614,61,08TH ST,-122.4132407994,37.777640401300005,SS,"(37.77764040065511, -122.41324079917679)"
210694,727,CALIFORNIA ST,-122.40679150049999,37.792257999,SS,"(37.792257999435364, -122.40679149976603)"
210724,405,GOLDEN GATE AVE,-122.417536215,37.7813327497,MS,"(37.78133274978502, -122.41753621518136)"
210740,206,10TH ST,-122.4142209009,37.7738095027,SS,"(37.77380950282605, -122.41422090111347)"
210828,626,PINE ST,-122.40668600020001,37.7914382991,SS,"(37.79143829880515, -122.40668599995631)"
210932,817,SACRAMENTO ST,-122.4067612977,37.7932557025,SS,"(37.79325570224081, -122.40676129763513)"
210940,1719,WASHINGTON ST,-122.4217291975,37.7931463019,SS,"(37.7931463016844, -122.4217291971724)"
210950,211,09TH ST,-122.4127917026,37.774844198400004,SS,"(37.774844197632554, -122.41279170267592)"
210966,529,GRANT AVE,-122.4059531984,37.7923192986,SS,"(37.792319299027916, -122.40595319852328)"
211007,1229,HOWARD ST,-122.4122811186,37.775574308900005,SS,"(37.775574309220964, -122.41228111927205)"
211055,1529,CALIFORNIA ST,-122.41983550200001,37.7906017014,SS,"(37.790601700653184, -122.41983550210229)"
211131,1118,LARKIN ST,-122.41850480219999,37.7885495991,SS,"(37.788549599408604, -122.4185048016066)"
211149,1555,CALIFORNIA ST,-122.4204131995,37.790528298299996,-,"(37.790528297651015, -122.4204131994728)"
211150,838,BUSH ST,-122.4116846991,37.7898608026,SS,"(37.78986080268067, -122.4116846989453)"
211172,1334,BUSH ST,-122.4198163019,37.7888225027,SS,"(37.788822503369076, -122.41981630240569)"
211206,1202,BUSH ST,-122.41717081700001,37.7891602029,-,"(37.78916020296897, -122.41717081707765)"
211309,818,JONES ST,-122.413577601,37.7891769008,SS,"(37.78917690123383, -122.41357760155252)"
211386,1432,BUSH ST,-122.42136550110001,37.7886317977,SS,"(37.78863179827258, -122.4213655013288)"
211387,1448,CALIFORNIA ST,-122.4189193991,37.7908849985,SS,"(37.790884998583216, -122.41891939855196)"
211417,1443,CALIFORNIA ST,-122.41871689790001,37.7907394999,-,"(37.790739500179974, -122.41871689842212)"
211441,1533,PINE ST,-122.4213670992,37.7894418024,SS,"(37.7894418018349, -122.42136709944646)"
211473,1126,LARKIN ST,-122.41852790280001,37.7886639004,SS,"(37.78866389990731, -122.41852790244629)"
211497,733,SUTTER ST,-122.41298279879999,37.7886064005,SS,"(37.78860640109686, -122.41298279917785)"
211514,9,HEMLOCK ST,-122.4187621993,37.7874082019,SS,"(37.78740820211576, -122.41876219850425)"
211540,518,POST ST,-122.4107112025,37.7880524014,SS,"(37.78805240129391, -122.41071120185575)"
211591,1304,BUSH ST,-122.4189037026,37.788938798800004,SS,"(37.7889387992448, -122.41890370338668)"
211604,1139,POLK ST,-122.4201577974,37.787575398499996,SS,"(37.78757539833446, -122.42015779752518)"
211630,722,TAYLOR ST,-122.4119346977,37.7893572011,MS,"(37.78935720097803, -122.41193469752824)"
211762,1416,CALIFORNIA ST,-122.41808470129999,37.790978797600005,SS,"(37.79097879822744, -122.41808470094772)"
211778,1440,BUSH ST,-122.42154682610001,37.7886086961,SS,"(37.788608695749375, -122.4215468256962)"
211830,1406,POLK ST,-122.4204629992,37.7898576007,SS,"(37.78985760113764, -122.42046299852197)"
211871,1546,PINE ST,-122.4219082014,37.7895087012,SS,"(37.789508700996976, -122.42190820086132)"
211914,731,BUSH ST,-122.4098193009,37.7899586027,SS,"(37.78995860256583, -122.40981930109272)"
211927,716,BUSH ST,-122.4093372018,37.790155001799995,SS,"(37.790155002204074, -122.4093372015103)"
211936,637,PINE ST,-122.40692249840001,37.7912836027,SS,"(37.791283603218055, -122.40692249763077)"
211975,1423,BUSH ST,-122.42109210209999,37.7885310953,SS,"(37.78853109477099, -122.42109210222598)"
211999,1116,BUSH ST,-122.4159206782,37.789318999,SS,"(37.789318999096785, -122.4159206776103)"
212019,1129,POST ST,-122.4208900013,37.7866253992,SS,"(37.78662539925066, -122.4208900006969)"
212100,43,CEDAR ST,-122.4195919016,37.7863598996,SS,"(37.78635990024567, -122.41959190256412)"
212158,906,POST ST,-122.4169308152,37.7872791027,SS,"(37.78727910262332, -122.41693081466852)"
212222,525,LEAVENWORTH ST,-122.4148559027,37.7863691979,-,"(37.78636919788826, -122.41485590309263)"
212227,823,LARKIN ST,-122.4181127024,37.785842797600004,SS,"(37.78584279834954, -122.41811270220379)"
212362,7,MYRTLE ST,-122.418362701,37.7855686982,SS,"(37.785568697610024, -122.41836270130442)"
212364,644,POST ST,-122.413179198,37.7877527987,SS,"(37.78775279904999, -122.41317919793698)"
212449,109,ALICE B TOKLAS PL,-122.4200070013,37.7853593015,SS,"(37.78535930217532, -122.42000700135712)"
212461,612,HYDE ST,-122.4164430999,37.7866694991,SS,"(37.786669498736785, -122.41644310006005)"
212546,837,GEARY ST,-122.4177630988,37.7860806984,SS,"(37.78608069795392, -122.41776309905909)"
212584,808,POLK ST,-122.41934430010001,37.7843630006,SS,"(37.78436300114224, -122.41934429993852)"
212630,920,POST ST,-122.4173339177,37.7872269058,SS,"(37.78722690557542, -122.41733391788287)"
212632,717,ELLIS ST,-122.4183578004,37.7841020998,SS,"(37.78410210001273, -122.41835780031374)"
212634,504,JONES ST,-122.41292560069999,37.785961301,SS,"(37.78596130125745, -122.41292560078615)"
212674,21,CEDAR ST,-122.4189419017,37.786441299,SS,"(37.78644129874991, -122.41894190174372)"
212720,610,HYDE ST,-122.41643100200001,37.7866106023,SS,"(37.7866106016059, -122.41643100231184)"
212728,729,ELLIS ST,-122.4186635072,37.7840631487,MS,"(37.78406314868102, -122.418663506553)"
212766,907,GEARY ST,-122.4184905357,37.7859869141,SS,"(37.785986914210085, -122.41849053632625)"
212768,506,EDDY ST,-122.416243596,37.7835327947,MS,"(37.78353279542195, -122.41624359567913)"
212861,707,POST ST,-122.4137274974,37.7875485987,SS,"(37.7875485990241, -122.41372749731295)"
212862,625,JONES ST,-122.41337219969999,37.787380698,SS,"(37.787380697812694, -122.41337219966967)"
212886,411,LEAVENWORTH ST,-122.41459139780001,37.785064001500004,SS,"(37.78506400099985, -122.41459139782675)"
212920,522,EDDY ST,-122.41671270100001,37.7834728983,MS,"(37.783472898156134, -122.41671270080522)"
212945,610,ELLIS ST,-122.4165204984,37.784455598200005,SS,"(37.78445559782794, -122.41652049835035)"
212971,525,EDDY ST,-122.4167142992,37.7833486003,MS,"(37.78334859996144, -122.41671429927734)"
212972,513,GEARY ST,-122.4120858011,37.786806398,SS,"(37.78680639826007, -122.41208580147035)"
212995,708,OFARRELL ST,-122.41660659729999,37.785398701999995,SS,"(37.785398701720574, -122.4166065973381)"
213053,522,LARKIN ST,-122.41739060139999,37.783024298899996,SS,"(37.78302429880039, -122.41739060052807)"
213079,601,TERRY A FRANCOIS BLVD,-122.386090703,37.7697741025,MS,"(37.7697741021205, -122.3860907034802)"
213083,601,TERRY A FRANCOIS BLVD,-122.3858519026,37.7701125023,MS,"(37.77011250206636, -122.38585190333781)"
213115,517,LARKIN ST,-122.4175206998,37.7828918983,SS,"(37.78289189773755, -122.41752069978254)"
213128,544,TERRY A FRANCOIS BLVD,-122.3863924442,37.7695328922,SS,"(37.769532892312924, -122.38639244356845)"
213167,317,MISSION BAY BLVD SOUTH,-122.3873609697,37.770739068299996,SS,"(37.77073906812977, -122.38736097056365)"
213180,411,MISSION BAY BLVD SOUTH,-122.3882712293,37.770686264000005,SS,"(37.77068626398556, -122.38827122899315)"
213226,519,CHINA BASIN ST,-122.3904774643,37.77185981770001,SS,"(37.7718598176673, -122.39047746433337)"
213231,751,TERRY A FRANCOIS BLVD,-122.3866332599,37.7656233685,MS,"(37.7656233675655, -122.38663326056559)"
213367,601,TERRY A FRANCOIS BLVD,-122.38583034780001,37.7693561338,MS,"(37.76935613396772, -122.38583034749074)"
213370,716,MISSION BAY BLVD NORTH,-122.3933745158,37.770909528400004,SS,"(37.77090952812842, -122.39337451585165)"
213379,509,CHINA BASIN ST,-122.39007241649999,37.77188419060001,SS,"(37.771884191416916, -122.39007241650292)"
213415,601,TERRY A FRANCOIS BLVD,-122.3854075609,37.768992532199995,MS,"(37.76899253202632, -122.38540756113132)"
213457,410,MISSION BAY BLVD NORTH,-122.38814066350001,37.771232535799996,SS,"(37.77123253567382, -122.38814066341645)"
213544,708,MISSION BAY BLVD NORTH,-122.39313627790001,37.7709229879,SS,"(37.77092298814806, -122.39313627782957)"
213583,1323,04TH ST,-122.3910862417,37.7711749779,SS,"(37.77117497826868, -122.39108624230354)"
213588,601,TERRY A FRANCOIS BLVD,-122.38555444030001,37.7694104374,MS,"(37.76941043733302, -122.3855544395128)"
213607,412,MISSION BAY BLVD NORTH,-122.3882466108,37.7712251152,SS,"(37.7712251150906, -122.38824661107721)"
213612,428,MISSION BAY BLVD NORTH,-122.388952158,37.7711884806,SS,"(37.771188481256594, -122.38895215764649)"
213621,435,MISSION BAY BLVD SOUTH,-122.3891679324,37.7706390843,SS,"(37.77063908400935, -122.38916793192831)"
213623,1220,04TH ST,-122.39144378639999,37.7721198244,SS,"(37.7721198236682, -122.39144378549622)"
213658,1316,07TH ST,-122.396359414,37.7674539413,SS,"(37.76745394141406, -122.39635941438848)"
213659,1318,07TH ST,-122.3963044287,37.767407294899996,SS,"(37.76740729536064, -122.39630442921215)"
213670,635,MISSION BAY BLVD SOUTH,-122.3926025009,37.770465019700005,SS,"(37.77046502005052, -122.39260250121043)"
213684,622,POLK ST,-122.4190248993,37.782782899999994,SS,"(37.78278289961453, -122.41902489906525)"
213741,2546,03RD ST,-122.38836509059999,37.7569047245,MS,"(37.75690472427948, -122.3883650912182)"
213751,1068,INDIANA ST,-122.3911754383,37.7568569679,MS,"(37.75685696803587, -122.39117543794787)"
213757,936,INDIANA ST,-122.39128288379999,37.758001797,MS,"(37.7580017970755, -122.39128288367802)"
213760,2548,03RD ST,-122.388346315,37.7568453477,MS,"(37.75684534837881, -122.3883463155055)"
213769,701,23RD ST,-122.3872023523,37.7553853014,MS,"(37.75538530104911, -122.387202351499)"
213770,703,23RD ST,-122.3872689289,37.7553834963,MS,"(37.75538349584129, -122.38726892850224)"
213815,1215,TENNESSEE ST,-122.3890405275,37.7559921179,MS,"(37.75599211795037, -122.38904052788175)"
213841,638,MISSION BAY BLVD NORTH,-122.392701648,37.770952571500004,SS,"(37.77095257140887, -122.39270164813131)"
213845,620,INDIANA ST,-122.39172857940001,37.762365059699995,MS,"(37.76236505970388, -122.3917285790436)"
213899,1064,INDIANA ST,-122.39118120040001,37.7569183633,MS,"(37.75691836325214, -122.39118119944737)"
213942,601,TERRY A FRANCOIS BLVD,-122.3853792517,37.768934115,MS,"(37.76893411457484, -122.38537925241955)"
213971,1316,04TH ST,-122.3913651915,37.7713255112,SS,"(37.77132551073848, -122.39136519062916)"
213983,406,ILLINOIS ST,-122.3882259764,37.7666706129,SS,"(37.76667061304179, -122.38822597574074)"
213989,1012,INDIANA ST,-122.3912381026,37.7575246603,MS,"(37.75752465954985, -122.39123810269174)"
214014,330,10TH ST,-122.41217349809999,37.772176199499995,SS,"(37.77217619871141, -122.41217349764827)"
214047,412,10TH ST,-122.4109693986,37.771215700400006,SS,"(37.77121569997723, -122.41096939924454)"
214106,162,UTAH ST,-122.40680790110001,37.7676048995,SS,"(37.7676048993692, -122.40680790083717)"
214113,656,TOWNSEND ST,-122.40306870049999,37.7707680006,SS,"(37.770768000839254, -122.40306870128538)"
214136,1630,BRYANT ST,-122.4106088986,37.7659800005,SS,"(37.76598000032801, -122.41060889858313)"
214139,422,10TH ST,-122.4107185003,37.7710156021,-,"(37.77101560207459, -122.41071849962366)"
214147,840,BRANNAN ST,-122.40428730069999,37.772317898400004,SS,"(37.77231789816304, -122.40428730044599)"
214223,993,POTRERO AVE,-122.4058923181,37.7576821052,SS,"(37.75768210539364, -122.405892317949)"
214231,436,10TH ST,-122.41042230059999,37.7707792994,SS,"(37.770779298733096, -122.41042230123578)"
214242,329,10TH ST,-122.41201459959998,37.7722831023,SS,"(37.772283102136065, -122.41201460019639)"
214264,644,TOWNSEND ST,-122.4027833973,37.770994401399996,SS,"(37.77099440129437, -122.40278339669764)"
214316,2214,ALAMEDA ST,-122.4072060023,37.7684388989,SS,"(37.768438899021604, -122.40720600253161)"
214354,622,08TH ST,-122.4049648994,37.7708024,SS,"(37.77080239964881, -122.40496489876247)"
214484,224,KANSAS ST,-122.4037889036,37.7665583498,SS,"(37.76655835001803, -122.40378890383671)"
214490,138,HENRY ADAMS ST,-122.40386666379999,37.7674257073,SS,"(37.76742570655982, -122.40386666419843)"
214547,156,DIVISION ST,-122.40515769870001,37.7697716875,SS,"(37.76977168670173, -122.40515769937265)"
214606,165,DIVISION ST,-122.4055641209,37.7696084499,SS,"(37.7696084500343, -122.40556412134919)"
214610,744,LONG BRIDGE ST,-122.394482251,37.771255115500004,SS,"(37.77125511589456, -122.3944822515118)"
214622,155,DIVISION ST,-122.4052073689,37.7696308305,SS,"(37.76963082992526, -122.40520736952244)"
214625,116,DIVISION ST,-122.4046777553,37.769801795700005,SS,"(37.76980179602105, -122.40467775525475)"
214658,190,DE HARO ST,-122.4019551526,37.7676261093,SS,"(37.76762610883696, -122.40195515353052)"
214740,354,10TH ST,-122.4116165989,37.7717319977,SS,"(37.77173199763603, -122.41161659888847)"
214793,952,BRANNAN ST,-122.40676480129999,37.770360701600005,SS,"(37.770360702315784, -122.4067648014435)"
214803,2005,ALAMEDA ST,-122.405122191,37.7684441122,SS,"(37.76844411166251, -122.40512219127898)"
214818,993,POTRERO AVE,-122.4060531011,37.7578159972,MS,"(37.75781599680158, -122.40605310108934)"
214820,1112,INDIANA ST,-122.391093787,37.7559869577,MS,"(37.75598695804782, -122.39109378651885)"
214821,1136,INDIANA ST,-122.3910693092,37.7557261405,MS,"(37.75572614026169, -122.39106930867545)"
214862,802,IOWA ST,-122.3920642807,37.7561000148,MS,"(37.75610001502512, -122.39206428137621)"
214891,816,IOWA ST,-122.3920223274,37.7556677529,MS,"(37.75566775317406, -122.39202232677061)"
214912,1150,INDIANA ST,-122.391049472,37.7555147688,MS,"(37.75551476859623, -122.39104947154175)"
214913,432,BERRY ST,-122.39875850799999,37.7716141873,SS,"(37.77161418733896, -122.39875850807297)"
214967,343,10TH ST,-122.4117310007,37.7720569027,SS,"(37.77205690323108, -122.41173100088676)"
214985,1204,07TH ST,-122.3973516957,37.7682601348,SS,"(37.76826013519511, -122.39735169587941)"
197229,30,MISSION ST,-122.3934560993,37.7931141992,SS,"(37.7931141987009, -122.39345609947459)"
215092,2120,LOMBARD ST,-122.4368591027,37.7998509974,SS,"(37.799850996553644, -122.43685910343531)"
215195,236,14TH ST,-122.419297317,37.7683701047,SS,"(37.76837010539575, -122.41929731704312)"
215200,1608,HOWARD ST,-122.41714430200001,37.77154239910001,SS,"(37.771542398645, -122.41714430227088)"
215225,1824,MISSION ST,-122.4199920983,37.7674631,SS,"(37.76746309996474, -122.41999209798554)"
215250,222,14TH ST,-122.418807199,37.7683996995,SS,"(37.76839969931224, -122.41880719934974)"
215271,3207,DIVISADERO ST,-122.44278950030001,37.7993138012,SS,"(37.79931380143813, -122.44278950028894)"
215286,241,14TH ST,-122.41949361559999,37.7682480027,SS,"(37.76824800259076, -122.41949361587129)"
215314,3218,17TH ST,-122.41816540219999,37.7635714997,SS,"(37.7635714997923, -122.41816540215945)"
215318,2403,LOMBARD ST,-122.4411530008,37.7990817008,SS,"(37.799081700564635, -122.44115300133211)"
215342,108,OTIS ST,-122.42039469790001,37.7714655985,SS,"(37.771465598364436, -122.42039469844245)"
215346,2052,CHESTNUT ST,-122.4379622002,37.8006601025,SS,"(37.80066010340571, -122.43796220040316)"
215360,2330,LOMBARD ST,-122.44055709780001,37.7993815997,SS,"(37.79938159991454, -122.44055709841741)"
215367,2415,LOMBARD ST,-122.44154600030001,37.7990323984,SS,"(37.799032397683014, -122.44154600056427)"
215464,2142,GREENWICH ST,-122.4356186983,37.7990382993,SS,"(37.79903829930943, -122.4356186984739)"
215507,3252,PIERCE ST,-122.4391098001,37.7999340006,MS,"(37.7999340012378, -122.43910979946978)"
215527,1609,HOWARD ST,-122.4170121026,37.77139220100001,SS,"(37.7713922008076, -122.41701210274205)"
215546,2106,CHESTNUT ST,-122.43818229780001,37.800632201999996,SS,"(37.8006322024288, -122.43818229835351)"
215575,2220,LOMBARD ST,-122.4385440999,37.7996371024,SS,"(37.79963710219441, -122.43854410051574)"
215627,2206,FILBERT ST,-122.43604259909999,37.7980324988,SS,"(37.798032499004904, -122.43604259907548)"
215685,3231,PIERCE ST,-122.4395678991,37.80023739760001,SS,"(37.800237398364004, -122.43956789884331)"
215767,253,11TH ST,-122.41420989049999,37.772126618600005,SS,"(37.77212661898479, -122.41420988968717)"
215769,206,14TH ST,-122.4180808009,37.7684434977,SS,"(37.76844349771356, -122.41808080071058)"
215828,2134,CHESTNUT ST,-122.439080402,37.80051849870001,SS,"(37.800518498630304, -122.43908040189869)"
215831,2210,LOMBARD ST,-122.4381772016,37.7996837002,SS,"(37.79968370022303, -122.43817720145698)"
215844,1914,BRYANT ST,-122.4102830427,37.7625266038,SS,"(37.76252660402373, -122.41028304335293)"
215860,229,14TH ST,-122.419010801,37.7682772008,SS,"(37.76827720102112, -122.41901080043272)"
215861,3207,17TH ST,-122.4177291301,37.7634766309,SS,"(37.76347663083565, -122.41772912949185)"
215874,1930,BRYANT ST,-122.4102485997,37.7621726998,SS,"(37.762172699984596, -122.4102485998242)"
215888,137,OTIS ST,-122.4201222972,37.770860101,SS,"(37.77086010097111, -122.42012229678699)"
215984,3205,SCOTT ST,-122.4411207025,37.7994663016,SS,"(37.79946630187987, -122.44112070333539)"
216005,2405,CHESTNUT ST,-122.44311809889999,37.7998810996,SS,"(37.79988110043504, -122.44311809847672)"
216025,2130,UNION ST,-122.4349053984,37.7972256009,SS,"(37.79722560112167, -122.43490539849137)"
216047,1819,DIVISADERO ST,-122.44027200129999,37.7866958016,SS,"(37.786695802205315, -122.44027200154521)"
216157,1901,DIVISADERO ST,-122.4403748975,37.7872035996,SS,"(37.78720360020191, -122.44037489767756)"
216163,1920,UNION ST,-122.43132839879999,37.7976805986,SS,"(37.797680599296406, -122.43132839903687)"
216190,1720,CALIFORNIA ST,-122.423228502,37.7903402028,SS,"(37.790340202815685, -122.42322850179895)"
216219,2010,FILLMORE ST,-122.4336557013,37.7883297977,SS,"(37.78832979770733, -122.43365570130855)"
216284,228,AUSTIN ST,-122.42319549969999,37.7888378975,SS,"(37.78883789713874, -122.42319549980853)"
216293,1409,VAN NESS AVE,-122.42217170049999,37.788786700799996,SS,"(37.78878670083288, -122.42217170015817)"
216355,2331,JACKSON ST,-122.4341209975,37.7924732015,SS,"(37.79247320180995, -122.43412099766908)"
216358,2450,CALIFORNIA ST,-122.4347837993,37.789135198000004,MS,"(37.78913519768459, -122.43478379947956)"
216359,2450,CALIFORNIA ST,-122.4347899013,37.7891846009,MS,"(37.78918460056733, -122.43478990056683)"
216487,2926,BUCHANAN ST,-122.4320926999,37.7972909016,SS,"(37.79729090206648, -122.432092699652)"
216516,2307,PINE ST,-122.43401068610001,37.7878362657,SS,"(37.78783626594214, -122.43401068558909)"
216542,1941,UNION ST,-122.43193509780001,37.7974790026,SS,"(37.79747900266455, -122.43193509823014)"
216568,1936,UNION ST,-122.43177819969999,37.7976234005,SS,"(37.79762339966657, -122.43177820048003)"
